file_name,file_id,file_url,parent_folder_name,parent_folder_id,mime_type,created,modified,size_bytes,owner,project,sub_topic,type,status,summary_50w,linked_projects,value_score,action,enrichment_status
gemini_integra_prompt.docx,1fbjdoddN5uHsZ7A-94LJA8RC7JG3fa0b,https://docs.google.com/document/d/1fbjdoddN5uHsZ7A-94LJA8RC7JG3fa0b/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-10T05:25:49.508Z,2026-04-10T05:35:37.009Z,199053,dogecryptoco@gmail.com,Капитал-индекс,Integra Motors Dubai Prompt,Document,,"A document for Integra Motors Dubai, likely a prompt or brief for tasks related to Alexander Tyurin's capital index. Content is binary/media, preventing direct analysis. It connects a specific project to the broader financial portfolio.",Integra Motors Dubai,3,REVIEW,AI_DONE
gemini_integra_prompt.docx,1V7Zm6ttrfuA8lNjbrQyZHLlCbYz9WXP7,https://docs.google.com/document/d/1V7Zm6ttrfuA8lNjbrQyZHLlCbYz9WXP7/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-10T05:25:38.618Z,2026-04-10T05:25:38.618Z,22199,dogecryptoco@gmail.com,Integra Motors Dubai,Capital Index Analysis Prompt for Integra Motors,Document (DOCX),,"This document is a prompt for Integra Motors Dubai, likely containing instructions or data specifications for generating content or analysis related to its contribution or position within Alexander Tyurin's capital index. It serves as an input for strategic financial assessment.","Integra Motors Dubai, Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, AVOuniverse, 100Trust, Контент-завод",4,KEEP,AI_DONE
service_manager_v2,1_ZgyV3szC-FI_F6i4g-JXtAg6PfI4S14Z3H8cVKTvYY,https://docs.google.com/document/d/1_ZgyV3szC-FI_F6i4g-JXtAg6PfI4S14Z3H8cVKTvYY/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-09T08:56:20.171Z,2026-04-09T08:56:59.528Z,10133,dogecryptoco@gmail.com,UNCATEGORIZED,,,,,,,,AI_ERROR
service_manager_v2.docx,14aQbcOf9mliIqAm3MuzRZ_OnBj1sU_hv,https://docs.google.com/document/d/14aQbcOf9mliIqAm3MuzRZ_OnBj1sU_hv/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-04-09T08:44:04.884Z,2026-04-09T08:55:35.288Z,16604,dogecryptoco@gmail.com,Контент-завод,Управление проектами и капиталом Александра Тюрина,Документ,,"Документ service_manager_v2.docx из папки _ROOT_ является бинарным файлом, вероятно, содержащим ключевую информацию по управлению сервисами и проектами, связанными с капиталом Александра Тюрина и его многочисленными предприятиями, такими как Integra Motors Dubai, Axon Agency и другие.","Integra Motors Dubai, Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, AVOuniverse, 100Trust, Контент-завод",4,KEEP,AI_DONE
Новый документ,1Qnd8iHGY5JD0FnmHBNIUoZHzQP-ealDCC7zVmGY-hYA,https://docs.google.com/document/d/1Qnd8iHGY5JD0FnmHBNIUoZHzQP-ealDCC7zVmGY-hYA/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-09T08:20:13.573Z,2026-04-09T08:23:24.161Z,1024,dogecryptoco@gmail.com,UNCATEGORIZED,,Черновик,,,,1,REVIEW,RULE_DONE
integra_suppliers_v2.xlsx,1GqQalzKbJQcSvDkq0T_gjCnqyd0NJKCJ,https://docs.google.com/spreadsheets/d/1GqQalzKbJQcSvDkq0T_gjCnqyd0NJKCJ/edit?usp=drivesdk&ouid=101708733213203704249&rtpof=true&sd=true,_ROOT_,root,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2026-04-09T06:48:41.034Z,2026-04-09T06:48:41.034Z,20571,dogecryptoco@gmail.com,Integra Motors Dubai,Данные поставщиков,Таблица данных,,"Файл integra_suppliers_v2.xlsx содержит операционные и финансовые данные о поставщиках для Integra Motors Dubai. Вероятно, используется для анализа затрат, управления отношениями с поставщиками и оптимизации закупок. Критически важен для операционной эффективности и финансового планирования проекта.",,4,KEEP,AI_DONE
integra_motors_suppliers_filtered,1QBmMUg91yDM0P7t-_d71LvvQ4kho7Jb-dLlWClWIfXQ,https://docs.google.com/spreadsheets/d/1QBmMUg91yDM0P7t-_d71LvvQ4kho7Jb-dLlWClWIfXQ/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-04-09T06:47:19.255Z,2026-04-09T06:47:21.401Z,2658,dogecryptoco@gmail.com,Integra Motors Dubai,Suppliers,Supplier List,,"Detailed list of automotive parts suppliers for Integra Motors Dubai, including specialists and distributors for BMW, Mercedes, Audi, and other brands. It covers OEM and aftermarket parts, delivery times, price levels, ratings, and contact information, crucial for procurement and operations.",Integra Motors Dubai,5,KEEP,AI_DONE
Контакты,1u5ygjbzrLH0Tm3q_KfXNgWIgITZzt_pCC3FpkchZjzM,https://docs.google.com/spreadsheets/d/1u5ygjbzrLH0Tm3q_KfXNgWIgITZzt_pCC3FpkchZjzM/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-04-08T13:42:38.796Z,2026-04-08T13:47:16.983Z,1590,dogecryptoco@gmail.com,Integra Motors Dubai,Contact Information,Contact Data,,"Details for a contact named AbudulWahab in Dubai, including a phone number (971582793858). This entry is part of a 'Contacts' file, potentially relevant for Integra Motors Dubai or other Dubai-based projects within Alexander Tyurin's capital index.","Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, AVOuniverse, 100Trust, Контент-завод",4,KEEP,AI_DONE
integra_price_pro,1I2JJaC2mx3rik4O6Fg0ITjQmzoCGHzFiiSNCyUCPAq8,https://docs.google.com/spreadsheets/d/1I2JJaC2mx3rik4O6Fg0ITjQmzoCGHzFiiSNCyUCPAq8/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-04-08T12:43:17.986Z,2026-04-08T12:45:56.746Z,2721,dogecryptoco@gmail.com,Integra Motors Dubai,,Прайс,,,,,,RULE_DONE
Расчет бюджета автосервиса в Дубае,1Zl0Z9GcBC76jeitQjhqwUvpjO4NSxmR0OjN0zFvqvO4,https://docs.google.com/spreadsheets/d/1Zl0Z9GcBC76jeitQjhqwUvpjO4NSxmR0OjN0zFvqvO4/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-04-08T12:05:49.780Z,2026-04-08T12:06:25.399Z,1388,dogecryptoco@gmail.com,Integra Motors Dubai,Стартовые инвестиции (CAPEX),Финансовый,,"Детализированный расчет первоначальных капитальных затрат (CAPEX) для запуска автосервиса в Дубае. Включает регистрацию бизнеса, депозиты, оборудование, инструменты, обустройство помещения, закупку склада и оформление виз для 6 сотрудников. Общая сумма CAPEX оценивается в 265 000 - 415 000 AED.",,5,KEEP,AI_DONE
# MWA_SYSTEM_PROMPT,1-bzbDvZFqlyQp2X7vj0sd1FRPNiTjJfWc5mXmccpML0,https://docs.google.com/document/d/1-bzbDvZFqlyQp2X7vj0sd1FRPNiTjJfWc5mXmccpML0/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-07T13:43:40.315Z,2026-04-08T06:56:56.821Z,6444,dogecryptoco@gmail.com,Maritime Wolf Advisory,,,,,,,,RULE_DONE
КонтентМенеджер,1JCk0iz1dcWqKVz3VBQJ8Sk-af5DAK3weNIbXWND7fa8,https://docs.google.com/spreadsheets/d/1JCk0iz1dcWqKVz3VBQJ8Sk-af5DAK3weNIbXWND7fa8/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-03-18T12:21:22.483Z,2026-04-07T11:00:11.376Z,6298,dogecryptoco@gmail.com,UNCATEGORIZED,,,,,,,,AI_DONE
product1.csv,12_bwJoZwoO3raJ35O_uMfJIgceyRzcWF,https://drive.google.com/file/d/12_bwJoZwoO3raJ35O_uMfJIgceyRzcWF/view?usp=drivesdk,_ROOT_,root,text/csv,2026-04-05T19:15:37.644Z,2026-04-05T15:28:06.000Z,2069,dogecryptoco@gmail.com,UNCATEGORIZED,Capital Index Data,Binary/Media File,,"File 'product1.csv' is a binary/media file in the root directory, intended for Alexander Tyurin's capital index. Direct textual analysis is not possible due to its format. It likely contains structured data or media assets contributing to capital assessment, but specific content details are currently inaccessible.","Integra Motors Dubai, Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, AVOuniverse, 100Trust, Контент-завод",4,REVIEW,AI_DONE
Новый документ,1DBoUJttsjqlxub1lmUKPosyL_zt6b4aDFD4rg_d6xxo,https://docs.google.com/document/d/1DBoUJttsjqlxub1lmUKPosyL_zt6b4aDFD4rg_d6xxo/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-02T11:17:33.196Z,2026-04-02T11:29:06.599Z,3346,dogecryptoco@gmail.com,UNCATEGORIZED,,Черновик,,,,1,REVIEW,RULE_DONE
Новый документ,11DaPmEcuA6exXRjibcK2IfnJ-_JUCQ2YhtwbcLY5Ais,https://docs.google.com/document/d/11DaPmEcuA6exXRjibcK2IfnJ-_JUCQ2YhtwbcLY5Ais/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-02T10:10:15.357Z,2026-04-02T11:11:52.767Z,2903,dogecryptoco@gmail.com,UNCATEGORIZED,,Черновик,,,,1,REVIEW,RULE_DONE
resume_v2,1gsxbJnn7vIZR8ujJ4HWvv2xZA1FBr_BHkANexJs1Oio,https://docs.google.com/document/d/1gsxbJnn7vIZR8ujJ4HWvv2xZA1FBr_BHkANexJs1Oio/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-02T10:58:10.352Z,2026-04-02T11:04:54.814Z,582159,dogecryptoco@gmail.com,Leaders Advocates,Legal Practice,Legal Expert / Consultant,,"Alexander Tyurin, a Russian lawyer with 30+ years experience and a PhD, is a Dubai resident and official partner at Leaders Advocates. He specializes in corporate and criminal law, asset protection, and international transactions. His extensive government and legislative experience, plus academic work on financial crimes, underpins his expertise.",АБ «Ювенал»,5,KEEP,AI_DONE
resume_modern,12WKEtOd1qxGCF9fKgI4O9xhcg-6g2At4IOs5OtWjAV0,https://docs.google.com/document/d/12WKEtOd1qxGCF9fKgI4O9xhcg-6g2At4IOs5OtWjAV0/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-02T10:46:26.021Z,2026-04-02T10:47:17.989Z,580829,dogecryptoco@gmail.com,UNCATEGORIZED,,,,,,,,AI_DONE
resume_modern,1j97_DtGQgp5F7xLJvcfoSio23IOD-YuyZcClda3JHfg,https://docs.google.com/document/d/1j97_DtGQgp5F7xLJvcfoSio23IOD-YuyZcClda3JHfg/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-02T10:45:42.013Z,2026-04-02T10:45:44.632Z,580830,dogecryptoco@gmail.com,100Trust,Gamified Social Platform / O2O Marketplace,Digital Platform / Marketplace,,"100Trust is a gamified social O2O marketplace leveraging AI for predictive markets and a Trust Score mechanism. It connects users in clans for offline events, fostering trust through P2P cycles and AI-driven interactions.",AXON Agency,5,KEEP,AI_DONE
modern_resume,1N5Qy-ytdDmz-ZrhwPKvHrK5DPOAN_u0gcy7e-9tt-iU,https://docs.google.com/document/d/1N5Qy-ytdDmz-ZrhwPKvHrK5DPOAN_u0gcy7e-9tt-iU/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-02T10:37:15.297Z,2026-04-02T10:37:38.704Z,580240,dogecryptoco@gmail.com,Leaders Advocates,Legal Tech & Asset Protection in UAE,Law Firm,,"Alexander Tyurin, a 56-year-old Russian lawyer with 30 years' experience, is an official partner at Leaders Advocates in Dubai. He combines deep Russian legal expertise (corporate, criminal, electoral law) with advanced AI and digital automation skills. He offers hybrid solutions for asset protection, secure transaction structuring, and business automation, making him a highly valuable asset.",,5,KEEP,AI_DONE
modern_resume,1l34NHjZCQmcgQYPPNCFeikqN5p-gmN-FXaklok-5Zsc,https://docs.google.com/document/d/1l34NHjZCQmcgQYPPNCFeikqN5p-gmN-FXaklok-5Zsc/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-02T10:36:22.445Z,2026-04-02T10:36:25.009Z,580240,dogecryptoco@gmail.com,UNCATEGORIZED,,,,,,,,AI_DONE
Executive Summary Александр  Тюрин,1KptWkSAyL-a785Y6wZGxaBmDC7fYpEoHLopeGYSrlCM,https://docs.google.com/document/d/1KptWkSAyL-a785Y6wZGxaBmDC7fYpEoHLopeGYSrlCM/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-02T07:30:02.599Z,2026-04-02T10:19:50.944Z,5956,dogecryptoco@gmail.com,UNCATEGORIZED,,,,,,,,AI_DONE
"**Реальный план на сегодня (четверг, 2 апреля 2026)**",1AhinvucS77Zcau7bW8Zv3TT-d0tSgCIKwoY0pMJCM9Q,https://docs.google.com/document/d/1AhinvucS77Zcau7bW8Zv3TT-d0tSgCIKwoY0pMJCM9Q/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-02T07:05:18.114Z,2026-04-02T07:05:33.530Z,4393,dogecryptoco@gmail.com,Leaders Advocates,Client Acquisition,Daily Action Plan,,"Alexander Tyurin's daily plan (April 2, 2026) outlines steps for client acquisition for his legal and AI services in Dubai. The goal is to initiate 10-15 warm contacts to secure 2-3 requests for a free 20-minute diagnostic, aiming for a first client within 7-14 days. The plan involves preparing messages and outreach via WhatsApp/Telegram and LinkedIn.",100Trust,5,KEEP,AI_DONE
Profile Александр Тюрин,1SkLB5nGP5um-i1HTCRD6J6L98Pz0roWMMuNaNYUriJ0,https://docs.google.com/document/d/1SkLB5nGP5um-i1HTCRD6J6L98Pz0roWMMuNaNYUriJ0/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-02T06:56:10.976Z,2026-04-02T06:56:58.846Z,5409,dogecryptoco@gmail.com,Личное,Professional Profile & Expertise,Profile Description,,"Александр Тюрин (56 лет, РФ, резидент Дубая) — опытный адвокат (30 лет) и архитектор IT-экосистем. Обладает уникальной комбинацией юридической экспертизы (защита активов, корпоративные споры, связи в гос. управлении РФ) и технологического мышления (AI, блокчейн, RWA, кибербезопасность). Практический опыт в проектировании масштабируемых AI-систем и высоконагруженных платформ.","Integra Motors Dubai, Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, AVOuniverse, 100Trust, Контент-завод",5,KEEP,AI_DONE
Sammary profile Aleksander Tiurin,1_8FgcyZnly52kD8s8XVnNhhp9SRh0FRDUCF9Nni7_zI,https://docs.google.com/document/d/1_8FgcyZnly52kD8s8XVnNhhp9SRh0FRDUCF9Nni7_zI/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-04-02T06:54:13.578Z,2026-04-02T06:55:08.602Z,3087,dogecryptoco@gmail.com,UNCATEGORIZED,,,,,,,,AI_DONE
Система генерации контента Integra Motors,14f578XYU38mfzvN23XQCQRtQp4s3vOnuVbEJOrzQSW8,https://docs.google.com/document/d/14f578XYU38mfzvN23XQCQRtQp4s3vOnuVbEJOrzQSW8/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-03-29T17:52:41.104Z,2026-03-29T17:52:43.831Z,10927,dogecryptoco@gmail.com,Integra Motors Dubai,,,,,,,,RULE_DONE
Ежедневная Папка Drive,1OpnkF8rynol2pctHCBXvDOVqDFZsgUFXlJNL8HxZ72wjwmIKJkIpw41c,https://script.google.com/d/1OpnkF8rynol2pctHCBXvDOVqDFZsgUFXlJNL8HxZ72wjwmIKJkIpw41c/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.script,2026-03-18T11:16:10.307Z,2026-03-29T09:41:39.908Z,0,dogecryptoco@gmail.com,Капитал-индекс,Ежедневные данные и медиа,Бинарный файл/Медиа,,"Анализ ежедневной папки Drive (_ROOT_) с бинарными файлами/медиа, относящимися к индексу капитала Александра Тюрина. Содержит операционные данные и контент по проектам: Integra Motors Dubai, Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, AVOuniverse, 100Trust, Контент-завод.",Integra Motors Dubai,5,KEEP,AI_DONE
Структура библиотеки Eagle,1UegvYLmpG8Onlb8L-62pPsvu0Wpv7yngiTGSWyiANnE,https://docs.google.com/document/d/1UegvYLmpG8Onlb8L-62pPsvu0Wpv7yngiTGSWyiANnE/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-03-23T23:52:36.777Z,2026-03-23T23:52:38.839Z,58617,dogecryptoco@gmail.com,Axon Agency,Eagle Library Structure,System Architecture Documentation,,"This document details the Eagle Library structure for AXON Agency, serving as a central hub for ""golden"" assets, datasets, and references. It outlines physical folders for automation, agency stock, current clients, IP assets, and technical data, plus smart folders for logical filtering.","Integra Motors Dubai, Leaders Advocates, Maritime Wolf Advisory, AVOuniverse",5,KEEP,AI_DONE
Проект AXON: Структурирование идей для сайта,170eKwQKsdsolJb3l0Li34dDzmC8ffunDs-T5lQixmIw,https://docs.google.com/spreadsheets/d/170eKwQKsdsolJb3l0Li34dDzmC8ffunDs-T5lQixmIw/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.spreadsheet,2026-03-23T22:54:02.565Z,2026-03-23T22:54:04.356Z,1024,dogecryptoco@gmail.com,Axon Agency,,,,,,,,RULE_DONE
ТЗ: Очистка фото от следов ИИ,1cp9U4LAEt4Guc_M9KfrifNeJ_bi6fK4zPysc84QpC7w,https://docs.google.com/document/d/1cp9U4LAEt4Guc_M9KfrifNeJ_bi6fK4zPysc84QpC7w/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-03-23T11:49:36.232Z,2026-03-23T11:50:05.458Z,5781,dogecryptoco@gmail.com,Контент-завод,Очистка изображений от следов ИИ,Разработка API-сервиса,,"Разработка масштабируемого API-сервиса для автоматической деструктуризации цифровых отпечатков нейросетей в изображениях. Цель — сделать фото неотличимыми от «органических» для детекторов ИИ. Включает очистку метаданных, геометрическую деформацию, наложение адаптивного шума и хроматическую манипуляцию. Использует Python, FastAPI, OpenCV, Docker.",Контент-завод,5,KEEP,AI_DONE
досье амир,1k_g0qD3RIoKkRhJ6L3urSUvljK0_J80C7TUAKmeIT-E,https://docs.google.com/document/d/1k_g0qD3RIoKkRhJ6L3urSUvljK0_J80C7TUAKmeIT-E/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-03-23T06:26:54.108Z,2026-03-23T06:32:02.248Z,4889,dogecryptoco@gmail.com,Leaders Advocates,Уголовное дело: Кража ювелирных изделий и встречные обвинения в угрозах,Юридическое досье,,"Досье клиента Амира (21, резидент ОАЭ) по делу о краже ювелирных изделий Graff (160k AED) из его квартиры. После подачи заявления о краже против знакомого, Амир столкнулся с попытками подкупа и провокациями. В результате, против Амира возбуждено два уголовных дела по обвинению в угрозах. Требуется комплексная правовая защита.",Leaders Advocates,5,KEEP,AI_DONE
2026-03-19 - Промпт для Carusel,1W3B1ZmFxhMHxCGvF9mBUwuYVTEBErXt44mWdGFoz5Tk,https://docs.google.com/document/d/1W3B1ZmFxhMHxCGvF9mBUwuYVTEBErXt44mWdGFoz5Tk/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-03-19T09:31:31.460Z,2026-03-19T09:31:32.418Z,4694,dogecryptoco@gmail.com,Leaders Advocates,Marketing Content Prompt for Legal Services,Image Prompt,,"Detailed DALL-E/Midjourney prompt for a 5-slide carousel on legal consultations for expats in Dubai. Focuses on professionalism, trust, cultural sensitivity, and brand integration. It outlines specific visuals, styles, and emotions for each slide, targeting a modern and empathetic approach to legal guidance.",Axon Agency,4,KEEP,AI_DONE
Экспорт Gemini 18 марта 2026 г. в 22:23:34 GMT+4,17SkLHb7Z3-rbHM_m0DtngTYaXPgyIUAnLJxnFBe60RM,https://docs.google.com/document/d/17SkLHb7Z3-rbHM_m0DtngTYaXPgyIUAnLJxnFBe60RM/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2026-03-18T18:23:36.058Z,2026-03-18T18:23:37.590Z,7032,dogecryptoco@gmail.com,Контент-завод,Технический план: Самоконфигурируемая платформа контента и безопасность,Технический план,,"Документ описывает переход к самоконфигурируемой Gemini Content Platform (GCP). Основные изменения включают вынос логики в Google Drive, использование Google Secret Manager для API-ключей и Google Таблиц для управления задачами, обеспечивая высокую безопасность и гибкость.","Integra Motors Dubai, Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, AVOuniverse, 100Trust, Контент-завод",5,KEEP,AI_DONE
